month,PM2.5,PM10,SO2,NO2,CO,O3
11,177,296,15,2,4100,2
11,184,298,15,86,3900,2
11,185,297,16,87,3900,2
11,170,241,12,83,4000,2
11,172,225,10,83,3800,2
11,171,241,11,84,3700,2
11,175,240,11,85,3900,2
11,177,283,13,90,4000,2
11,190,292,15,95,4400,2
11,197,285,16,101,4500,2
11,198,303,17,105,4100,2
11,215,360,16,110,3900,2
11,229,344,13,115,3900,2
11,244,359,11,110,3800,2
11,243,320,9,103,3800,2
11,198,198,6,93,3800,2
11,191,191,4,89,3700,2
11,211,211,4,88,3700,2
11,196,196,4,87,3500,2
11,193,193,4,88,3500,2
11,193,193,4,85,3500,2
11,184,194,3,91,3000,2
11,209,249,5,94,3300,2
11,216,250,5,92,3700,2
11,223,257,6,104,3700,2
11,212,249,4,99,3500,2
11,198,245,3,93,3200,2
11,196,196,3,87,3000,2
11,192,192,4,87,3000,2
11,134,134,8,74,2200,2
11,75,75,10,50,1100,8
11,29,29,11,40,700,17
11,32,32,10,29,600,35
11,34,34,10,22,600,48
11,31,31,6,17,500,59
11,17,17,6,22,500,59
11,22,23,2,16,300,73
11,27,56,2,15,200,77
11,22,206,2,34,400,57
11,147,245,9,86,1700,31
11,181,270,9,111,2300,15
11,233,246,6,113,2800,12
11,232,244,5,122,2800,4
11,171,172,2,87,2600,2
11,131,131,3,73,2200,2
11,98,98,3,60,1800,2
11,110,110,2,59,1700,2
11,108,108,2,53,1500,2
11,91,91,3,2,1200,2
11,71,71,2,47,900,4
11,61,61,2,46,800,3
11,49,49,2,44,800,4
11,55,55,2,50,1200,2
11,46,46,2,48,1000,2
11,53,53,2,50,1200,2
11,56,73,3,49,1200,2
11,63,78,2,50,1500,2
11,73,78,2,52,1700,2
11,70,70,2,52,1700,2
11,70,70,2,57,2000,2
11,77,77,3,59,2000,2
11,22,38,3,41,900,12
11,23,24,2,41,800,14
11,20,20,2,35,700,21
11,17,17,2,28,600,31
11,14,14,2,25,500,33
11,9,9,2,23,500,33
11,10,10,2,19,400,38
11,11,11,2,15,400,47
11,16,16,2,15,400,52
11,8,8,2,13,400,55
11,10,10,2,14,400,53
11,13,13,2,12,400,57
11,15,15,2,10,400,58
11,8,8,2,11,400,58
11,6,12,2,16,400,55
11,8,17,2,22,400,52
11,3,17,2,16,400,63
11,9,17,2,13,400,67
11,10,10,3,13,400,66
11,11,13,4,14,400,65
11,7,26,5,12,400,70
11,12,23,6,12,500,70
11,3,35,6,14,500,68
11,17,31,6,14,500,66
11,8,35,6,18,500,61
11,14,35,7,23,500,56
11,14,33,8,23,500,54
11,13,28,8,22,500,55
11,11,22,6,15,400,62
11,3,27,4,12,300,64
11,5,30,4,11,300,64
11,10,12,5,10,300,62
11,4,23,4,7,300,63
11,6,20,3,2,400,59
11,3,21,4,8,200,62
11,7,18,4,11,300,58
11,6,22,4,11,300,58
11,3,21,5,17,300,52
11,3,25,4,19,300,51
11,4,22,5,13,300,58
11,5,20,5,9,300,63
11,7,19,6,10,400,62
11,6,11,5,8,300,66
11,8,10,4,9,300,67
11,9,9,4,8,300,67
11,7,11,4,10,300,67
11,6,14,5,14,300,63
11,10,24,5,24,300,53
11,14,23,7,33,500,43
11,15,38,7,44,600,31
11,13,19,7,48,500,26
11,11,18,6,39,500,33
11,16,35,10,45,600,26
11,15,15,8,31,400,39
11,11,16,8,25,400,43
11,16,19,9,27,500,39
11,12,18,7,25,400,40
11,13,18,8,23,500,41
11,13,16,7,22,500,41
11,12,15,6,20,400,42
11,11,14,9,22,500,41
11,12,26,13,33,500,30
11,15,41,12,46,700,16
11,17,32,11,55,900,11
11,35,62,15,61,1100,13
11,46,46,16,50,1000,25
11,22,22,9,28,600,44
11,22,22,7,24,500,50
11,28,28,9,31,500,47
11,12,24,5,12,300,64
11,12,26,4,14,300,63
11,13,29,3,19,400,58
11,8,36,4,23,400,55
11,9,21,5,25,400,52
11,9,18,3,29,400,48
11,7,25,5,42,500,33
11,13,25,7,55,500,19
11,15,30,8,61,600,14
11,17,28,9,67,600,7
11,13,32,9,54,600,14
11,12,21,8,42,400,24
11,20,34,8,62,700,2
11,19,35,8,66,700,2
11,19,35,8,69,700,2
11,18,40,8,70,800,2
11,25,69,6,77,1500,2
11,32,67,7,79,1700,2
11,36,67,10,74,1400,6
11,46,81,15,72,1400,12
11,71,84,27,55,1200,34
11,80,91,28,60,1400,35
11,68,99,25,68,1400,30
11,88,106,24,87,1500,12
11,104,136,25,88,1600,11
11,137,169,25,108,2100,2
11,167,189,21,113,2300,2
11,191,199,18,117,2600,2
11,195,198,19,115,2600,2
11,182,223,29,121,3600,3
11,214,279,51,137,5000,9
11,190,240,39,122,4400,8
11,170,223,35,112,3900,6
11,161,204,26,111,4100,5
11,156,169,18,104,3700,3
11,149,174,19,100,3800,3
11,107,107,12,88,2400,2
11,79,87,8,83,1800,2
11,82,92,9,80,1800,2
11,86,105,10,77,1800,2
11,93,118,13,80,1900,5
11,107,138,19,89,2300,6
11,109,127,25,90,2200,8
11,110,130,25,97,2200,7
11,107,119,28,95,2100,8
11,111,132,30,107,2100,7
11,128,169,32,127,2500,3
11,167,217,29,146,2900,2
11,209,253,29,139,3000,2
11,233,258,33,132,2800,2
11,278,295,27,123,2900,2
11,306,312,22,115,2900,2
11,308,322,19,114,3000,2
11,318,320,17,117,3200,2
11,322,342,18,127,3900,3
11,312,383,27,162,6000,8
11,318,371,25,150,5400,6
11,325,372,24,147,5500,2
11,325,364,17,131,5500,7
11,316,346,14,129,5400,6
11,288,307,12,120,4800,5
11,276,322,10,118,4800,5
11,282,326,12,119,4800,5
11,281,331,17,136,4700,5
11,298,352,24,151,4900,6
11,197,339,26,110,2700,14
11,140,372,19,93,2000,21
11,265,375,30,143,3100,10
11,205,362,24,111,2100,17
11,191,314,23,105,1900,19
11,240,390,20,129,2600,5
11,238,366,17,133,2800,2
11,270,396,14,133,3200,3
11,294,403,13,137,3500,3
11,308,417,12,140,3700,4
11,326,420,11,144,3700,3
11,341,427,9,140,3900,3
11,363,449,10,155,4700,3
11,328,408,9,147,4700,3
11,186,186,13,107,2700,4
11,46,66,11,62,1100,18
11,80,101,14,94,1900,2
11,49,67,11,80,1200,7
11,55,95,11,83,1200,5
11,70,82,11,89,1500,2
11,35,35,8,67,1000,13
11,15,18,7,28,500,46
11,10,11,5,17,400,62
11,8,15,4,12,400,69
11,13,20,4,13,400,69
11,12,27,4,14,400,69
11,12,17,5,13,400,70
11,14,14,4,12,300,71
11,9,9,4,13,300,71
11,9,9,4,21,400,63
11,6,24,6,35,500,48
11,17,30,8,57,700,24
11,21,36,11,66,800,17
11,27,34,8,71,800,8
11,22,24,10,75,700,6
11,22,40,9,76,700,3
11,17,17,7,78,800,2
11,18,30,6,80,900,2
11,46,66,13,76,1400,3
11,57,92,15,80,2000,2
11,59,79,19,88,3000,2
11,69,111,20,96,3500,3
11,69,96,21,92,3100,3
11,29,29,16,66,1300,2
11,26,49,15,68,1500,3
11,39,97,16,69,1500,4
11,38,59,21,63,1300,10
11,42,64,18,67,1200,23
11,56,76,16,80,1400,17
11,67,100,18,99,1700,10
11,81,119,20,112,2100,5
11,92,134,21,126,2400,2
11,94,159,20,132,2700,2
11,94,131,21,125,2500,2
11,75,88,19,94,1700,2
11,69,126,20,97,2000,3
11,98,134,33,98,2400,5
11,108,168,29,100,2900,4
11,117,162,42,113,3200,5
11,111,156,38,110,3100,3
11,110,133,27,110,3100,3
11,109,144,26,109,3200,2
11,106,137,29,112,3400,2
11,98,102,27,101,3200,2
11,53,53,15,63,1500,2
11,38,38,11,60,1300,2
11,34,44,11,59,1300,2
11,41,57,14,61,1600,2
11,56,103,19,69,1900,3
11,108,196,39,94,3200,4
11,162,214,49,107,3800,4
11,165,203,42,109,3600,3
11,149,160,33,96,3000,2
11,121,143,28,87,2600,2
11,101,120,22,85,2700,2
11,93,133,20,86,2700,2
11,124,219,26,100,3500,2
11,166,233,36,112,4200,4
11,156,204,39,105,4000,3
11,151,216,37,104,3900,2
11,146,198,34,102,3800,2
11,143,178,28,97,3700,2
11,123,156,23,89,3400,2
11,96,123,16,79,2900,2
11,103,131,12,79,3200,2
11,114,153,10,84,3400,2
11,141,173,10,96,4300,2
11,143,174,8,94,4100,2
11,134,162,9,94,3900,2
11,129,164,10,94,3700,2
11,129,167,13,99,3500,2
11,138,175,19,110,3400,4
11,156,237,25,136,3800,6
11,184,197,26,137,3300,8
11,151,173,24,104,2100,17
11,130,161,21,85,1600,26
11,97,104,15,63,1100,39
11,12,55,4,19,300,71
11,6,48,3,18,200,75
11,4,22,2,19,200,74
11,10,15,3,25,300,67
11,3,13,2,19,200,72
11,8,15,4,24,300,63
11,9,16,6,35,300,48
12,10,10,6,38,400,45
12,9,9,6,28,300,56
12,10,10,3,25,200,58
12,4,8,3,20,200,63
12,5,6,2,27,300,54
12,7,7,2,42,300,36
12,7,15,4,46,400,33
12,9,24,6,51,400,29
12,9,28,7,46,500,32
12,12,38,10,39,600,41
12,10,28,6,25,400,58
12,3,22,4,15,300,70
12,11,12,3,13,300,73
12,11,13,2,12,300,75
12,8,10,2,11,300,77
12,7,19,2,16,300,71
12,7,12,3,18,300,69
12,10,38,2,48,500,37
12,41,109,10,85,900,12
12,79,107,19,108,1400,3
12,95,124,24,111,1700,2
12,108,125,20,110,1600,3
12,115,131,16,113,1700,2
12,131,147,24,113,2000,2
12,133,146,27,109,2300,2
12,110,127,25,109,3400,3
12,62,62,18,76,1900,2
12,45,45,11,67,1500,2
12,26,26,6,56,900,6
12,18,20,7,53,700,9
12,31,46,9,65,1200,2
12,24,29,10,55,900,11
12,21,37,10,48,900,19
12,32,53,16,55,1100,21
12,43,50,19,57,1100,24
12,43,43,19,48,900,34
12,46,48,17,57,1000,34
12,55,63,16,71,1100,28
12,65,110,18,99,1400,16
12,104,160,20,134,2100,2
12,153,196,20,139,2200,2
12,172,192,20,134,2200,2
12,175,202,18,131,2300,2
12,199,211,22,132,2700,2
12,212,214,19,128,2900,3
12,174,179,25,125,3800,4
12,145,145,33,108,3500,5
12,142,155,36,102,3700,6
12,159,176,28,105,4200,6
12,153,153,23,102,3800,4
12,95,95,16,76,2100,2
12,93,93,12,74,2100,2
12,89,98,12,78,2500,2
12,107,124,14,88,3600,2
12,88,88,12,77,2700,2
12,58,61,13,60,1400,2
12,70,72,16,66,1800,4
12,79,92,22,66,1600,10
12,116,135,27,79,1700,15
12,154,162,34,95,2000,19
12,180,198,35,117,2400,17
12,217,264,39,150,2900,10
12,254,273,38,166,3100,5
12,293,333,34,175,3800,2
12,355,401,26,176,4300,2
12,358,391,22,176,4500,2
12,384,414,18,178,4900,3
12,413,441,16,184,5800,4
12,450,516,16,185,6700,4
12,510,557,15,185,6900,4
12,518,565,14,182,6600,4
12,530,567,14,180,6700,4
12,519,538,7,168,6900,4
12,510,513,8,160,7200,2
12,463,463,7,146,6200,4
12,448,448,8,152,6300,3
12,403,403,8,151,6000,3
12,351,351,8,149,5300,3
12,333,333,11,153,5300,4
12,337,337,16,160,5300,5
12,277,277,20,140,4300,6
12,256,256,21,128,3800,5
12,230,230,28,127,3700,6
12,160,160,33,97,2600,18
12,87,87,22,60,1400,36
12,63,139,18,51,1000,40
12,128,128,19,105,2100,4
12,106,161,14,108,2000,2
12,200,228,17,97,2600,14
12,230,230,16,82,2700,19
12,241,241,12,90,2900,8
12,269,269,9,107,3600,2
12,263,263,7,101,3600,2
12,160,160,8,79,2100,6
12,104,104,8,63,1400,13
12,86,86,7,52,1100,20
12,71,71,7,52,1200,18
12,71,71,8,66,1400,5
12,68,68,10,69,1800,2
12,69,69,13,75,2100,2
12,81,91,12,80,2300,2
12,69,69,9,67,1400,4
12,19,53,10,37,700,33
12,9,48,8,21,400,53
12,12,40,6,15,300,63
12,3,8,3,13,300,68
12,5,15,2,11,300,69
12,4,24,2,10,200,72
12,5,23,2,11,200,71
12,7,24,2,12,200,73
12,4,15,2,18,300,68
12,9,26,4,28,400,58
12,7,22,6,47,500,36
12,16,16,5,65,600,17
12,13,29,2,55,500,26
12,15,28,2,68,700,11
12,17,19,3,81,1000,2
12,18,38,7,84,1100,2
12,33,66,13,80,1100,2
12,32,32,14,75,900,2
12,61,61,16,74,1100,2
12,69,104,21,86,3000,3
12,60,102,17,85,3300,3
12,71,96,12,84,3300,4
12,76,122,15,88,3500,4
12,77,134,18,92,3500,5
12,84,109,25,96,2900,9
12,72,86,24,94,2400,13
12,76,120,22,101,2300,14
12,94,138,20,124,2700,10
12,115,153,25,142,2900,8
12,112,152,23,124,2000,8
12,118,147,20,123,2000,3
12,114,177,19,130,2400,2
12,139,210,24,157,3500,4
12,155,211,32,159,3600,5
12,158,203,28,156,3900,4
12,149,198,36,146,3600,5
12,163,209,54,140,4000,7
12,158,206,52,138,3800,6
12,152,184,39,134,3600,4
12,140,179,38,135,3600,4
12,142,198,45,135,4000,4
12,129,171,37,121,3800,3
12,114,142,28,110,3200,2
12,108,125,23,109,3100,2
12,83,89,26,104,2600,2
12,64,110,21,97,2600,2
12,77,109,24,100,3400,3
12,78,130,25,95,2700,3
12,137,190,38,99,2900,5
12,149,153,42,97,2400,13
12,105,105,33,83,1800,21
12,108,111,31,95,2000,18
12,117,175,28,100,2000,15
12,175,259,24,123,2600,8
12,225,225,21,142,3000,2
12,188,201,24,140,2600,2
12,174,196,25,134,2700,2
12,181,201,30,134,2600,2
12,177,177,29,122,2700,2
12,173,175,24,115,2500,2
12,198,203,25,122,2700,2
12,211,211,26,122,2700,2
12,220,225,27,122,3000,2
12,227,252,19,118,4600,6
12,211,224,21,115,4400,2
12,197,227,16,99,3800,5
12,181,203,10,88,4000,4
12,179,206,8,87,4000,3
12,179,209,8,89,3900,2
12,187,223,10,98,4000,3
12,136,136,13,95,2900,9
12,15,67,4,18,400,68
12,11,48,2,9,300,78
12,6,51,2,8,200,78
12,5,41,2,9,300,78
12,6,18,2,9,200,78
12,4,14,2,10,200,77
12,10,26,2,16,300,72
12,15,29,2,21,300,67
12,8,32,8,41,500,45
12,19,27,9,33,500,53
12,5,18,5,22,300,61
12,5,9,2,19,300,62
12,4,6,2,21,200,59
12,3,12,3,22,300,57
12,9,14,8,28,100,50
12,11,40,5,27,400,49
12,9,9,3,26,400,47
12,9,9,4,20,400,53
12,8,8,6,23,500,49
12,5,12,8,25,400,47
12,7,12,9,31,500,41
12,12,12,7,32,600,40
12,12,25,8,29,600,45
12,15,26,7,32,600,42
12,22,22,5,24,500,52
12,10,16,2,16,400,62
12,13,13,2,16,300,64
12,9,9,2,14,300,69
12,9,17,2,25,400,58
12,19,64,4,47,600,36
12,35,62,8,67,800,12
12,38,76,11,78,1000,2
12,45,84,11,81,1200,2
12,53,69,11,80,1400,2
12,54,90,13,78,1300,2
12,54,79,11,77,1400,2
12,56,81,9,79,1600,2
12,62,79,10,81,1900,2
12,71,110,20,90,2400,4
12,73,73,22,79,2300,4
12,19,22,8,49,800,10
12,25,25,7,62,1000,2
12,17,18,7,44,700,14
12,20,35,6,56,900,3
12,19,29,8,49,900,12
12,18,48,9,47,900,17
12,31,46,14,54,1100,16
12,46,46,26,44,1100,28
12,44,51,25,43,1100,34
12,45,45,22,45,1000,36
12,41,46,19,52,1000,31
12,41,58,19,68,1100,17
12,46,73,16,82,1200,4
12,47,82,14,90,1400,2
12,52,81,14,89,1500,2
12,56,88,13,89,1800,2
12,59,100,14,93,2200,2
12,69,100,13,95,2500,2
12,71,86,13,95,2400,2
12,94,133,22,101,3000,3
12,106,134,33,95,3300,4
12,89,130,24,95,3100,3
12,145,178,31,114,4600,7
12,184,204,35,115,5500,10
12,186,220,33,112,5400,10
12,186,208,25,107,5300,8
12,156,161,18,96,4600,5
12,121,147,16,86,4100,4
12,132,160,18,87,4200,4
12,134,179,25,92,3800,4
12,157,190,36,102,3800,5
12,169,209,37,112,3800,5
12,191,260,39,124,3900,5
12,230,249,44,135,3500,4
12,215,243,41,131,3200,4
12,224,242,41,133,3200,2
12,228,239,43,136,3100,2
12,206,226,41,132,3500,2
12,197,226,42,126,3600,3
12,198,228,42,130,3700,3
12,217,242,46,130,3900,3
12,235,277,47,131,4100,3
12,243,268,55,136,4300,4
12,221,225,46,129,3600,2
12,217,229,46,127,3300,2
12,214,214,41,122,3000,2
12,213,213,40,123,3200,2
12,213,213,37,119,2900,2
12,216,224,37,123,2800,2
12,218,218,34,122,3000,2
12,219,233,37,119,3100,2
12,228,237,41,119,3200,2
12,233,243,44,120,3100,3
12,244,269,56,126,3600,4
12,257,261,56,124,3500,5
12,226,226,50,95,2400,13
12,223,223,46,82,2200,22
12,194,194,45,76,1800,28
12,167,143,37,71,1700,36
12,182,185,33,94,1800,15
12,234,234,29,100,2100,3
12,221,200,27,94,2300,2
12,196,196,31,90,2300,2
12,184,184,26,86,2400,2
12,170,170,21,82,2300,2
12,175,175,19,85,2500,2
12,189,189,19,90,2900,2
12,183,183,11,83,2900,2
12,159,159,11,76,2700,2
12,209,209,14,96,3800,2
12,162,162,17,88,2700,3
12,33,33,10,64,900,16
12,13,13,5,37,500,40
12,9,9,4,33,400,46
12,3,6,4,40,400,40
12,8,8,5,40,400,39
12,6,6,5,40,500,40
12,10,10,2,28,400,53
12,13,13,3,24,400,58
12,22,22,4,28,500,55
12,15,15,5,30,500,54
12,12,48,5,40,600,44
12,3,6,5,54,800,27
12,3,193,6,68,1000,16
12,10,12,5,51,500,33
12,12,12,6,53,500,30
12,25,51,11,65,800,17
12,32,32,13,72,900,11
12,18,18,6,39,600,41
12,19,19,5,40,500,38
12,12,12,3,34,400,43
12,10,10,4,24,400,51
12,7,7,4,30,300,58
12,5,6,3,34,400,41
12,6,6,4,37,500,37
12,7,11,6,44,500,28
12,12,22,6,52,600,20
12,16,27,8,43,700,31
12,16,22,9,38,700,38
12,19,23,9,31,600,47
12,18,18,10,23,600,57
12,14,23,9,19,500,64
12,12,12,7,20,400,63
12,14,18,7,32,600,52
12,22,57,9,58,800,28
12,36,61,13,77,1000,13
12,51,74,16,76,1100,14
12,44,63,14,72,900,13
12,47,78,19,75,1000,10
12,60,80,28,75,1000,11
12,67,88,33,82,1300,5
12,74,88,26,85,1400,2
12,73,96,23,85,1500,2
12,74,101,23,92,2200,2
12,112,161,39,104,3600,6
12,67,67,24,79,1900,3
12,55,56,18,79,1800,2
12,44,51,19,78,1300,2
12,17,47,15,51,700,17
12,9,75,10,26,400,41
12,10,60,9,23,400,47
12,8,41,9,23,400,48
12,9,30,7,18,300,55
12,5,43,6,13,300,64
12,7,38,5,9,300,68
12,5,27,4,9,300,72
12,6,33,3,10,300,72
12,6,41,3,11,200,72
12,5,20,3,14,200,70
12,7,22,3,16,300,67
12,11,32,5,40,500,44
12,22,49,15,49,800,35
12,25,57,22,63,900,20
12,28,46,21,85,1300,2
12,29,44,16,86,1300,2
12,26,26,11,81,1300,2
12,22,56,9,85,1100,2
12,28,61,9,85,1400,2
12,41,88,13,2,1800,2
12,51,73,19,96,2100,2
12,44,68,20,94,1700,72
12,34,47,12,80,1300,2
12,26,26,12,75,1200,3
12,15,15,11,57,800,12
12,13,13,17,65,800,6
12,16,37,16,67,1000,5
12,25,50,20,72,1200,7
12,31,53,25,76,1400,13
12,39,53,23,84,1600,15
12,49,68,21,92,1700,15
12,67,91,21,114,2100,13
12,130,196,26,142,2600,11
12,187,201,27,137,2400,11
12,186,217,28,132,2400,4
12,201,231,24,134,2700,2
12,222,235,24,150,3000,2
12,222,224,26,143,3200,2
12,165,165,26,130,3200,3
12,114,138,23,117,3100,3
12,112,138,25,115,3200,3
12,135,165,48,110,4100,6
12,159,194,43,112,4600,7
12,190,190,32,111,4000,5
12,168,174,36,109,3800,4
12,166,167,36,114,4000,3
12,151,151,35,112,4000,3
12,140,156,31,108,4000,2
12,130,130,26,109,3700,2
12,94,94,26,91,2400,2
12,89,91,25,81,2200,3
12,96,125,22,75,2100,7
12,142,171,32,88,2500,9
12,194,215,50,105,2800,11
12,225,247,52,120,3100,10
12,261,265,60,122,3400,16
12,265,265,61,125,3500,17
12,261,261,54,139,3600,9
12,255,255,45,152,3400,3
12,268,268,35,156,3600,2
12,295,316,31,156,4100,2
12,333,333,23,146,4000,2
12,333,338,16,145,4500,2
12,352,387,13,147,5100,2
12,379,391,24,158,5700,5
12,347,347,33,157,6200,5
12,309,309,37,151,5800,4
12,240,240,35,2,4900,3
12,174,174,32,112,3500,2
12,201,223,26,121,4400,17
12,249,249,25,119,5400,5
12,238,238,21,110,4800,3
12,201,201,15,90,3200,2
12,191,191,12,84,3000,2
12,182,182,10,84,3100,2
12,187,194,16,89,3100,3
12,220,220,31,99,3700,8
12,228,228,50,112,3900,10
12,206,206,49,109,3300,14
12,204,204,44,115,3200,14
12,201,201,42,122,3000,11
12,203,203,37,131,3100,6
12,195,195,27,129,3000,2
12,223,231,21,145,3300,2
12,241,241,17,148,4200,2
12,241,241,18,146,4400,2
12,234,234,18,139,4700,4
12,245,296,48,144,5400,6
12,314,314,72,156,6500,8
12,259,259,56,127,5100,5
12,236,236,42,116,4900,5
12,251,251,47,119,5800,7
12,274,274,30,118,5900,5
12,284,284,23,119,6200,5
12,287,287,21,121,6600,5
12,289,289,18,120,6500,4
12,279,279,15,117,6300,3
12,246,246,16,115,6500,3
12,227,227,17,112,6200,2
12,191,191,28,102,4500,3
12,156,156,36,92,3300,5
12,162,162,44,94,3100,10
12,176,176,47,112,3300,14
12,184,184,48,128,3500,14
12,171,171,49,126,3200,13
12,181,181,42,146,3300,6
12,214,214,31,154,3200,2
12,209,209,25,155,3200,2
12,218,218,22,156,3400,2
12,237,237,20,168,4100,2
12,260,260,17,173,4500,2
12,263,263,11,159,4700,2
12,254,254,12,158,5200,2
12,247,247,12,154,6000,3
12,365,365,9,152,8500,6
12,419,419,7,2,8900,5
12,440,440,6,104,8800,5
12,395,395,5,98,8800,14
12,352,352,5,91,8400,4
12,332,346,5,107,8600,4
12,289,289,5,112,8000,4
12,269,269,4,110,7400,3
12,258,258,4,115,6900,3
12,234,234,4,117,5200,4
12,192,192,6,93,3800,9
12,248,248,8,119,4600,11
12,321,321,8,155,5800,9
12,313,313,8,159,5800,9
12,346,346,7,168,6100,7
12,360,360,7,173,6300,4
12,403,403,5,181,7400,2
12,386,386,6,175,7800,2
12,380,380,6,162,8100,3
12,373,373,6,154,8400,3
12,374,374,6,151,9200,3
12,371,371,6,153,10000,3
12,397,397,6,157,10000,3
12,400,400,6,155,9700,2
12,386,386,6,151,9400,2
12,369,369,6,142,8500,2
12,337,337,5,133,8000,2
12,332,332,5,128,8100,2
12,353,353,6,127,8300,3
12,343,343,7,127,8100,2
12,351,351,7,123,8200,2
12,355,355,8,128,8100,2
12,364,364,8,130,8100,3
12,365,365,9,141,8000,3
12,359,359,10,146,7500,4
12,343,343,12,136,6500,9
12,368,368,14,145,6500,12
12,348,348,17,140,5700,19
12,318,318,16,134,5000,19
12,359,359,12,163,5900,12
12,375,375,10,176,6100,4
12,387,387,9,187,6800,2
12,405,405,8,199,7500,3
12,426,426,8,206,7700,2
12,427,427,11,203,7600,3
12,433,433,12,201,7700,3
12,399,399,15,182,6700,2
12,398,398,14,185,7200,2
12,430,430,17,196,7800,3
12,412,412,17,2,7700,2
12,149,149,22,80,1900,4
12,25,25,13,23,500,19
12,11,11,9,14,400,56
12,11,11,8,13,400,57
12,15,15,7,20,400,50
12,15,15,7,30,400,39
12,15,15,6,27,400,41
12,13,13,6,17,300,52
12,8,8,7,16,400,57
12,14,14,8,13,400,64
12,15,15,6,12,300,67
12,14,14,6,11,300,68
12,9,9,5,12,200,69
12,10,10,4,15,300,66
12,7,7,4,17,300,65
12,9,9,5,23,400,58
12,17,17,8,40,500,41
12,11,11,4,16,300,66
12,6,6,4,13,200,69
12,10,10,3,16,200,64
12,10,10,3,19,200,61
12,13,13,5,43,400,32
12,20,20,4,39,500,31
12,18,18,4,40,500,29
12,18,18,4,32,400,36
12,18,18,4,33,400,35
12,17,17,4,33,400,35
12,17,17,4,32,400,36
12,16,16,5,44,500,26
12,17,17,6,54,600,17
12,19,19,7,55,700,18
12,18,18,7,45,600,29
12,20,20,6,32,400,44
12,13,13,6,29,400,48
12,12,12,6,25,400,53
12,18,18,6,29,500,52
12,19,19,6,29,500,52
12,21,22,6,43,600,40
12,24,32,7,73,700,10
12,37,57,9,83,1000,3
12,52,71,10,88,1300,2
12,73,87,13,91,1500,2
12,81,94,12,93,1600,2
12,78,78,14,88,1500,2
12,79,79,23,81,1200,3
12,69,69,30,76,1100,5
12,71,71,26,76,1100,3
12,76,79,22,2,1200,2
12,72,101,21,85,1800,2
12,139,182,31,114,4300,53
12,161,174,30,98,4700,7
12,144,169,28,91,4200,5
12,132,145,24,91,4000,4
12,119,122,26,86,3300,3
12,92,92,24,84,2800,2
12,73,89,26,76,2600,3
12,82,102,27,84,2800,4
12,116,165,33,107,3400,5
12,152,189,37,118,3600,5
12,166,199,40,128,3500,5
12,172,180,37,123,3100,4
12,153,171,33,114,2700,3
12,145,145,29,109,2400,2
12,140,154,30,113,2500,2
12,152,172,29,118,2800,2
12,172,200,32,134,3400,3
12,168,185,28,128,3400,2
12,165,182,29,125,3400,2
12,180,209,42,128,3800,3
12,192,216,42,131,4000,3
12,194,207,39,126,4100,3
12,200,218,34,120,4500,4
12,196,199,32,114,4500,3
12,184,184,25,109,3900,2
12,164,164,23,103,3600,2
12,144,144,20,93,3100,2
12,129,146,22,95,3000,2
12,155,164,26,106,3500,2
12,166,166,33,116,3400,2
12,153,153,38,113,3300,2
12,148,148,45,110,3100,2
12,144,144,43,106,2700,3
12,130,130,39,98,2400,5
12,128,128,41,96,2200,6
12,133,136,48,105,2400,4
12,149,149,46,108,2600,3
12,144,144,39,110,2600,2
12,142,152,32,111,2700,2
12,152,167,31,113,2900,2
12,157,168,34,113,2900,2
12,165,178,39,114,2900,2
12,173,193,38,113,3100,2
12,173,173,46,109,2900,2
12,175,175,52,110,2800,2
12,159,159,53,108,2600,2
12,172,174,49,2,3400,2
12,170,170,50,111,3100,2
12,143,143,52,100,2900,6
12,87,87,37,66,1500,3
12,25,25,24,40,600,21
12,24,24,19,38,500,23
12,22,22,19,42,600,29
12,26,26,20,56,800,21
12,22,38,19,65,1200,14
12,36,36,15,47,800,35
12,31,31,10,32,600,51
12,25,25,9,21,400,61
12,7,7,8,20,400,62
12,3,6,8,21,400,61
12,12,12,5,29,400,51
12,7,7,5,30,400,50
12,13,13,5,48,400,32
12,13,15,5,45,400,36
12,9,9,7,53,500,27
12,12,13,7,49,500,32
12,12,14,7,49,500,30
12,15,18,9,46,500,30
12,12,12,9,56,600,19
12,16,23,9,46,600,29
12,19,19,9,56,700,19
12,16,16,8,40,600,33
12,14,14,7,39,500,34
12,13,19,7,47,600,25
12,16,41,9,56,800,13
12,21,31,9,58,700,11
12,19,34,13,64,900,7
12,19,30,10,41,600,29
12,13,27,9,25,400,45
12,14,14,7,15,300,56
12,7,22,5,11,300,61
12,9,21,5,12,400,61
12,17,23,4,11,300,63
12,19,28,3,12,300,64
12,16,34,4,15,300,62
12,3,67,49,31,2500,43
12,109,144,10,77,1600,14
12,107,115,15,73,1500,18
12,105,136,10,52,1300,36
12,125,125,6,51,1400,29
12,137,137,6,62,1500,16
12,143,143,6,66,1500,10
12,140,140,7,62,1500,9
12,155,155,7,69,1600,3
12,175,175,7,67,1800,2
12,154,154,9,74,2000,2
12,120,133,11,78,2200,2
12,114,114,10,78,2100,2
12,84,84,17,72,1700,3
12,36,36,18,43,800,29
12,12,45,10,19,400,56
12,12,32,8,15,300,62
12,9,36,7,14,300,65
12,10,36,6,14,200,63
12,8,27,6,18,200,60
12,12,23,7,21,200,56
12,8,35,6,20,200,57
12,7,29,3,25,400,53
12,8,36,6,39,500,39
